,model_name,rmse,created_at,params,train_size,features,git_commit
38,LGBM optuna 8,0.719337592862439,2020-06-23 18:13:00,"{'feature_fraction': 0.4606002981782763, 'bagging_fraction': 0.47639443267676596, 'n_estimators': 3000, 'learning_rate': 0.01644468007667707, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 1535}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
39,LGBM optuna 8,0.7193511555890786,2020-06-23 22:58:00,"{'feature_fraction': 0.46631555860971413, 'bagging_fraction': 0.4473096726522554, 'n_estimators': 6000, 'learning_rate': 0.04544376891348285, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 788}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
40,LGBM_cat,0.7193753590947493,2020-06-23 15:23:00,"{'feature_fraction': 0.58, 'bagging_fraction': 0.47, 'n_estimators': 4000, 'learning_rate': 0.0145, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'min_child_samples': 5}",2000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8, cum_mse",991406d
41,LGBM optuna 8,0.7194527690191005,2020-06-23 21:10:00,"{'feature_fraction': 0.5781155650569029, 'bagging_fraction': 0.4518910496152846, 'n_estimators': 6000, 'learning_rate': 0.03176254899651704, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 791}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
42,LGBM optuna 8,0.7196461875831013,2020-06-23 21:27:00,"{'feature_fraction': 0.6158929206718364, 'bagging_fraction': 0.5200313968587056, 'n_estimators': 6000, 'learning_rate': 0.04915550330430746, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 537}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
43,LGBM optuna 8,0.7198494057612086,2020-06-23 19:10:00,"{'feature_fraction': 0.6360002549843109, 'bagging_fraction': 0.5169814643199748, 'n_estimators': 6000, 'learning_rate': 0.031043217729864542, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0, 'early_stopping_at': 1390}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
44,LGBM optuna 8,0.7199154468275909,2020-06-23 17:01:00,"{'feature_fraction': 0.7981039674036103, 'bagging_fraction': 0.4382238095976513, 'n_estimators': 9000, 'learning_rate': 0.04326006928921445, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 728}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
45,LGBM optuna 8,0.7200442160459134,2020-06-23 21:51:00,"{'feature_fraction': 0.5426192588166775, 'bagging_fraction': 0.44055902072053654, 'n_estimators': 6000, 'learning_rate': 0.03694801550759764, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 845}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
46,LGBM optuna 8,0.7201680147339387,2020-06-23 20:54:00,"{'feature_fraction': 0.41925797468097215, 'bagging_fraction': 0.5935138829738972, 'n_estimators': 9000, 'learning_rate': 0.005334869789722269, 'objective': 'poisson', 'early_stopping_rounds': 100, 'lambda_l1': 0, 'early_stopping_at': 9000}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
47,LGBM optuna 8,0.7202370661341204,2020-06-23 18:45:00,"{'feature_fraction': 0.45206797595261844, 'bagging_fraction': 0.49721251044610554, 'n_estimators': 9000, 'learning_rate': 0.0010706841411227946, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 9000}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
48,LGBM optuna 8,0.7202387980453145,2020-06-23 21:24:00,"{'feature_fraction': 0.4860813458248142, 'bagging_fraction': 0.4161202364798341, 'n_estimators': 6000, 'learning_rate': 0.04660553179269632, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 656}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
49,LGBM optuna 8,0.7203273576427756,2020-06-23 17:19:00,"{'feature_fraction': 0.36988393818030935, 'bagging_fraction': 0.5408995536573087, 'n_estimators': 3000, 'learning_rate': 0.014525907833575213, 'objective': 'poisson', 'early_stopping_rounds': 100, 'lambda_l1': 0, 'early_stopping_at': 3000}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
50,LGBM optuna 8,0.7203523345137101,2020-06-23 20:32:00,"{'feature_fraction': 0.6072023253832206, 'bagging_fraction': 0.5359854956047407, 'n_estimators': 3000, 'learning_rate': 0.02187474962686626, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 1224}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
51,LGBM optuna 8,0.7204031838933704,2020-06-23 22:02:00,"{'feature_fraction': 0.5809275286629694, 'bagging_fraction': 0.48981937586183893, 'n_estimators': 6000, 'learning_rate': 0.04804659356541379, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 712}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
52,LGBM optuna 8,0.7204968379204779,2020-06-23 23:16:00,"{'feature_fraction': 0.7468293323282496, 'bagging_fraction': 0.4562489167791258, 'n_estimators': 6000, 'learning_rate': 0.027905455262426816, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 1419}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
53,LGBM optuna 8,0.7206113944408223,2020-06-23 22:32:00,"{'feature_fraction': 0.3738539142475738, 'bagging_fraction': 0.6814879002961344, 'n_estimators': 6000, 'learning_rate': 0.04998264840365264, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 1209}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
54,LGBM optuna 8,0.7209898251655332,2020-06-23 19:15:00,"{'feature_fraction': 0.5162246993651022, 'bagging_fraction': 0.458989258558687, 'n_estimators': 9000, 'learning_rate': 0.04997341021805969, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 994}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
55,LGBM_cat,0.7210177571131575,2020-06-23 15:02:00,"{'feature_fraction': 0.58, 'bagging_fraction': 0.47, 'n_estimators': 4000, 'learning_rate': 0.0285, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'min_child_samples': 5}",1000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8, cum_mse",59f75ac
56,LGBM optuna 8,0.7211450505315468,2020-06-23 19:43:00,"{'feature_fraction': 0.7028033130930256, 'bagging_fraction': 0.40702129758568173, 'n_estimators': 6000, 'learning_rate': 0.010374234328115673, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 1602}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
57,LGBM optuna 8,0.7211463667710207,2020-06-23 21:35:00,"{'feature_fraction': 0.5414747142124029, 'bagging_fraction': 0.590048175053291, 'n_estimators': 1000, 'learning_rate': 0.04065629744984451, 'objective': 'poisson', 'early_stopping_rounds': 100, 'lambda_l1': 0, 'early_stopping_at': 1000}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
58,LGBM optuna 8,0.7212991701848247,2020-06-23 20:10:00,"{'feature_fraction': 0.5189355453274223, 'bagging_fraction': 0.475640191308705, 'n_estimators': 3000, 'learning_rate': 0.01830604133597615, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 1731}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
59,LGBM optuna 8,0.7213851453937198,2020-06-23 19:53:00,"{'feature_fraction': 0.5138702151821474, 'bagging_fraction': 0.45701425515959115, 'n_estimators': 6000, 'learning_rate': 0.02847356716033579, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 899}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
60,LGBM optuna 8,0.721443596542942,2020-06-23 19:05:00,"{'feature_fraction': 0.4421163917753325, 'bagging_fraction': 0.4523291501413822, 'n_estimators': 3000, 'learning_rate': 0.023555715651070803, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0, 'early_stopping_at': 1001}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
61,LGBM optuna 8,0.7219879643791302,2020-06-23 20:59:00,"{'feature_fraction': 0.5530426793670535, 'bagging_fraction': 0.5026647555961198, 'n_estimators': 1000, 'learning_rate': 0.01605470608085894, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 1000}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
62,LGBM optuna 8,0.7225329025556992,2020-06-23 17:36:00,"{'feature_fraction': 0.6277709408488076, 'bagging_fraction': 0.42551827228723477, 'n_estimators': 1000, 'learning_rate': 0.012975109625301552, 'objective': 'poisson', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 1000}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
63,LGBM optuna 8,0.7226008867214168,2020-06-23 18:01:00,"{'feature_fraction': 0.5051271506710511, 'bagging_fraction': 0.5679687129491903, 'n_estimators': 1000, 'learning_rate': 0.042231296347168046, 'objective': 'poisson', 'early_stopping_rounds': 100, 'lambda_l1': 0, 'early_stopping_at': 997}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
64,LGBM_100,0.72295348374404,2020-06-23 15:12:00,"{'feature_fraction': 0.58, 'bagging_fraction': 0.47, 'n_estimators': 4000, 'learning_rate': 0.0285, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'min_child_samples': 5}",100000,"days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8, cum_mse",8ffe31d
65,LGBM optuna 8,0.7231485273760772,2020-06-23 19:00:00,"{'feature_fraction': 0.3146501885160233, 'bagging_fraction': 0.40109233378088716, 'n_estimators': 3000, 'learning_rate': 0.008154179499136037, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 2999}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
66,LGBM_100,0.7253640631703108,2020-06-23 15:00:00,"{'feature_fraction': 0.58, 'bagging_fraction': 0.47, 'n_estimators': 4000, 'learning_rate': 0.0285, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'min_child_samples': 5}",100000,"days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8, cum_mse",59f75ac
67,LGBM_100,0.7269177961041444,2020-06-23 15:32:00,"{'feature_fraction': 0.58, 'bagging_fraction': 0.47, 'n_estimators': 4000, 'learning_rate': 0.0285, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'min_child_samples': 5}",100000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",991406d
68,LGBM optuna 7,0.7458492507538595,2020-06-23 16:48:00,"{'feature_fraction': 0.5608886063458564, 'bagging_fraction': 0.5677448306181566, 'n_estimators': 6000, 'learning_rate': 0.04736472537616424, 'objective': 'poisson', 'early_stopping_rounds': 100, 'lambda_l1': 0, 'early_stopping_at': 173}",3000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",991406d
