,model_name,rmse,created_at,params,train_size,features,git_commit
19,LGBM optuna 8,0.716789691765136,2020-06-24 02:32:00,"{'feature_fraction': 0.6300989780154382, 'bagging_fraction': 0.47256504305453684, 'n_estimators': 6000, 'learning_rate': 0.04455738749913465, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 665}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
20,LGBM optuna 8,0.7168232346501592,2020-06-23 21:16:00,"{'feature_fraction': 0.5316915130617045, 'bagging_fraction': 0.43544765662128243, 'n_estimators': 6000, 'learning_rate': 0.03695697427254262, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 1587}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
21,LGBM optuna 8,0.7169876574659955,2020-06-23 21:55:00,"{'feature_fraction': 0.48694436959161236, 'bagging_fraction': 0.4232946984335187, 'n_estimators': 6000, 'learning_rate': 0.04308617109555885, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 588}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
22,LGBM optuna 8,0.7170771571039783,2020-06-23 23:44:00,"{'feature_fraction': 0.5514858763265041, 'bagging_fraction': 0.6461499330687897, 'n_estimators': 6000, 'learning_rate': 0.02582022229206777, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 1682}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
23,LGBM optuna 8,0.7171265144276363,2020-06-23 17:31:00,"{'feature_fraction': 0.4218456290484154, 'bagging_fraction': 0.477989536221851, 'n_estimators': 6000, 'learning_rate': 0.012740090006702467, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 2460}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
24,LGBM optuna 8,0.7171365312342317,2020-06-23 21:41:00,"{'feature_fraction': 0.7378317036093557, 'bagging_fraction': 0.43921988505787696, 'n_estimators': 9000, 'learning_rate': 0.025150249230507096, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 1277}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
25,LGBM_cat,0.7171606469813016,2020-06-23 15:17:00,"{'feature_fraction': 0.58, 'bagging_fraction': 0.47, 'n_estimators': 4000, 'learning_rate': 0.0285, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'min_child_samples': 5}",2000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8, cum_mse",8ffe31d
26,LGBM optuna 8,0.7173563185287759,2020-06-23 22:41:00,"{'feature_fraction': 0.43895326557745407, 'bagging_fraction': 0.4435933857606363, 'n_estimators': 6000, 'learning_rate': 0.04432528868423032, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 1214}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
27,LGBM optuna 8,0.7173873704341956,2020-06-23 21:47:00,"{'feature_fraction': 0.5960524284423495, 'bagging_fraction': 0.5328432701422713, 'n_estimators': 3000, 'learning_rate': 0.03679061251943906, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0, 'early_stopping_at': 1583}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
28,LGBM optuna 8,0.7174593576160646,2020-06-23 22:54:00,"{'feature_fraction': 0.6436969348718788, 'bagging_fraction': 0.4717652709492389, 'n_estimators': 3000, 'learning_rate': 0.04710523772714132, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 876}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
29,LGBM_diff,0.7174610646728654,2020-06-23 15:34:00,"{'feature_fraction': 0.4827903694720314, 'bagging_fraction': 0.572260424947954, 'n_estimators': 9000, 'learning_rate': 0.12602389742331246, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1}",2000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",991406d
30,LGBM optuna 8,0.717530737157672,2020-06-23 18:50:00,"{'feature_fraction': 0.5623979678188065, 'bagging_fraction': 0.47908482281994047, 'n_estimators': 6000, 'learning_rate': 0.023870195378301498, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 1408}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
31,LGBM optuna 8,0.7175548159711895,2020-06-23 22:18:00,"{'feature_fraction': 0.786727684103398, 'bagging_fraction': 0.465975360037351, 'n_estimators': 1000, 'learning_rate': 0.04569627873621608, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 746}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
32,LGBM optuna 8,0.7175649402632372,2020-06-24 00:20:00,"{'feature_fraction': 0.6022492597512912, 'bagging_fraction': 0.4757419753082725, 'n_estimators': 6000, 'learning_rate': 0.04437726323837691, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0, 'early_stopping_at': 939}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
33,LGBM optuna 8,0.717661679712027,2020-06-23 23:51:00,"{'feature_fraction': 0.6523221927974834, 'bagging_fraction': 0.49513731723637067, 'n_estimators': 6000, 'learning_rate': 0.017169629292425586, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 1803}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
34,LGBM optuna 8,0.717754688394243,2020-06-24 02:29:00,"{'feature_fraction': 0.4964293115531996, 'bagging_fraction': 0.48292798325241565, 'n_estimators': 6000, 'learning_rate': 0.04800877674551904, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 1138}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
35,LGBM optuna 8,0.7177854159172903,2020-06-24 00:49:00,"{'feature_fraction': 0.7637408900235859, 'bagging_fraction': 0.4816771318205849, 'n_estimators': 6000, 'learning_rate': 0.027048007077983934, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 1562}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
36,LGBM optuna 8,0.7178095489288622,2020-06-23 17:23:00,"{'feature_fraction': 0.39589936553943716, 'bagging_fraction': 0.5753816191543136, 'n_estimators': 6000, 'learning_rate': 0.036373042650172875, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 654}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
37,LGBM optuna 8,0.7178355271017781,2020-06-23 21:31:00,"{'feature_fraction': 0.6590973144545436, 'bagging_fraction': 0.5582100526903885, 'n_estimators': 6000, 'learning_rate': 0.04589277157785928, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 727}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
38,LGBM optuna 8,0.7178408242730634,2020-06-24 02:45:00,"{'feature_fraction': 0.45536288484357146, 'bagging_fraction': 0.40818584754059306, 'n_estimators': 9000, 'learning_rate': 0.04604085724171669, 'objective': 'poisson', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'early_stopping_at': 3505}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
39,LGBM optuna 8,0.7178715983854566,2020-06-23 20:27:00,"{'feature_fraction': 0.6899799991613422, 'bagging_fraction': 0.5472946959235053, 'n_estimators': 6000, 'learning_rate': 0.012142734692000424, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0, 'early_stopping_at': 3487}",3000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, std_last_21, max_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, state_average_last_7, state_average_last_21, weekday_last_1, weekday_last_2, weekday_last_8",4b37343
