,model_name,rmse,created_at,params,train_size,features,git_commit
34,LGBM optuna 7,0.7301653171953192,2020-06-23 07:53:00,"{'feature_fraction': 0.5278999533357255, 'bagging_fraction': 0.6108997763742985, 'n_estimators': 9000, 'learning_rate': 0.09987855445511343, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
35,LGBM optuna 7,0.7301558755481041,2020-06-23 07:09:00,"{'feature_fraction': 0.5060044226710092, 'bagging_fraction': 0.4824757921794685, 'n_estimators': 1000, 'learning_rate': 0.13881346721226057, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
36,LGBM optuna 7,0.7300859614022621,2020-06-23 06:38:00,"{'feature_fraction': 0.43303937398752823, 'bagging_fraction': 0.4608936504403539, 'n_estimators': 1000, 'learning_rate': 0.10762935811364166, 'objective': 'poisson', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
37,LGBM optuna 3,0.7299640727296229,2020-06-23 03:25:00,"{'feature_fraction': 0.6774475913273057, 'bagging_fraction': 0.6583607705785322, 'n_estimators': 3500, 'learning_rate': 0.29171797102920877, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'min_child_samples': 79, 'train_size': 9000000}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
38,LGBM optuna 3,0.7299151892179897,2020-06-23 03:12:00,"{'feature_fraction': 0.6920629626518915, 'bagging_fraction': 0.5795503026963043, 'n_estimators': 3500, 'learning_rate': 0.010989370230458595, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'min_child_samples': 99, 'train_size': 9000000}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
39,LGBM optuna 7,0.7297271921219073,2020-06-23 04:26:00,"{'feature_fraction': 0.3460752937362093, 'bagging_fraction': 0.6485702814424148, 'n_estimators': 9000, 'learning_rate': 0.04030079625207675, 'objective': 'poisson', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
40,LGBM optuna 7,0.7297265949262597,2020-06-23 05:27:00,"{'feature_fraction': 0.4884291216674863, 'bagging_fraction': 0.6609816056044737, 'n_estimators': 9000, 'learning_rate': 0.10764695948156511, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
41,LGBM optuna 7,0.7296115503138565,2020-06-23 05:36:00,"{'feature_fraction': 0.4138249640545942, 'bagging_fraction': 0.5605718913817602, 'n_estimators': 3000, 'learning_rate': 0.18099095507101404, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
42,LGBM optuna 7,0.7295850081507803,2020-06-23 07:12:00,"{'feature_fraction': 0.4713352377977521, 'bagging_fraction': 0.4947600846422079, 'n_estimators': 1000, 'learning_rate': 0.14248181763168322, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
43,LGBM optuna 7,0.7295674689152809,2020-06-23 07:46:00,"{'feature_fraction': 0.3723801789670069, 'bagging_fraction': 0.5792726523860141, 'n_estimators': 9000, 'learning_rate': 0.1236728620924559, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
44,LGBM optuna 7,0.7294946323795987,2020-06-23 08:39:00,"{'feature_fraction': 0.45892331444090345, 'bagging_fraction': 0.6091753005915617, 'n_estimators': 6000, 'learning_rate': 0.14804154461206123, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
45,LGBM optuna 7,0.7294315980602352,2020-06-23 08:22:00,"{'feature_fraction': 0.3650071385786484, 'bagging_fraction': 0.44105418435088806, 'n_estimators': 9000, 'learning_rate': 0.1309550601226678, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
46,LGBM optuna 3,0.7294204909670856,2020-06-23 03:15:00,"{'feature_fraction': 0.6739705132463091, 'bagging_fraction': 0.6834328801151645, 'n_estimators': 3500, 'learning_rate': 0.11889716354396547, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'min_child_samples': 92, 'train_size': 9000000}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
47,LGBM optuna 7,0.729408541982335,2020-06-23 04:10:00,"{'feature_fraction': 0.3790297731986616, 'bagging_fraction': 0.6436457397096569, 'n_estimators': 6000, 'learning_rate': 0.08629879159202317, 'objective': 'poisson', 'early_stopping_rounds': 100, 'lambda_l1': 1}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
48,LGBM optuna 3,0.7293920479018932,2020-06-23 03:22:00,"{'feature_fraction': 0.5458383634523336, 'bagging_fraction': 0.5795711080511493, 'n_estimators': 3500, 'learning_rate': 0.03358630433038043, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'min_child_samples': 41, 'train_size': 9000000}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
49,LGBM optuna 7,0.7293691987036837,2020-06-23 04:14:00,"{'feature_fraction': 0.7867583079617017, 'bagging_fraction': 0.4027384759645762, 'n_estimators': 6000, 'learning_rate': 0.257052611380535, 'objective': 'poisson', 'early_stopping_rounds': 100, 'lambda_l1': 1}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
50,LGBM optuna 3,0.7293256074000843,2020-06-23 02:08:00,"{'feature_fraction': 0.6647380963833871, 'bagging_fraction': 0.6236963410197256, 'n_estimators': 3500, 'learning_rate': 0.016301341013666416, 'objective': 'poisson', 'early_stopping_rounds': 100, 'lambda_l1': 0, 'min_child_samples': 19, 'train_size': 9000000}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
51,LGBM optuna 7,0.7291641880034813,2020-06-23 06:46:00,"{'feature_fraction': 0.45331021637989677, 'bagging_fraction': 0.4950989787864064, 'n_estimators': 1000, 'learning_rate': 0.1934345710561881, 'objective': 'poisson', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
52,LGBM optuna 7,0.7291563904450344,2020-06-23 05:39:00,"{'feature_fraction': 0.5163528899163669, 'bagging_fraction': 0.5134928113496268, 'n_estimators': 9000, 'learning_rate': 0.21893046242674236, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
53,LGBM optuna 7,0.729109853742097,2020-06-23 07:42:00,"{'feature_fraction': 0.37023895084108466, 'bagging_fraction': 0.5907167406429127, 'n_estimators': 9000, 'learning_rate': 0.13024765581805162, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
54,LGBM optuna 3,0.7289541984957916,2020-06-23 02:33:00,"{'feature_fraction': 0.5610998786042094, 'bagging_fraction': 0.6938724193225797, 'n_estimators': 3500, 'learning_rate': 0.06671661244401486, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1, 'min_child_samples': 5, 'train_size': 9000000}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
55,LGBM optuna 7,0.7289307800902737,2020-06-23 08:47:00,"{'feature_fraction': 0.35617204906147554, 'bagging_fraction': 0.5684119545247435, 'n_estimators': 9000, 'learning_rate': 0.13862333101225965, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
56,LGBM optuna 7,0.728912027109409,2020-06-23 07:15:00,"{'feature_fraction': 0.5463142101915146, 'bagging_fraction': 0.44910379609228246, 'n_estimators': 1000, 'learning_rate': 0.12162361186216858, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
57,LGBM optuna 7,0.7289087059365735,2020-06-23 07:59:00,"{'feature_fraction': 0.5011118448351126, 'bagging_fraction': 0.5371949288075663, 'n_estimators': 3000, 'learning_rate': 0.12419383869136189, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
58,LGBM optuna 7,0.7288689553662691,2020-06-23 08:16:00,"{'feature_fraction': 0.3106119284024922, 'bagging_fraction': 0.47115694049686535, 'n_estimators': 1000, 'learning_rate': 0.11203620843695423, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
59,LGBM optuna 7,0.7288653418834565,2020-06-23 05:17:00,"{'feature_fraction': 0.4894859306066414, 'bagging_fraction': 0.585309255483724, 'n_estimators': 9000, 'learning_rate': 0.1284166261597658, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
60,LGBM optuna 7,0.7288171450133516,2020-06-23 04:52:00,"{'feature_fraction': 0.30110393468566127, 'bagging_fraction': 0.5297126921884898, 'n_estimators': 1000, 'learning_rate': 0.19498309926797502, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
61,LGBM optuna 7,0.7287091224306571,2020-06-23 07:06:00,"{'feature_fraction': 0.3965317588123237, 'bagging_fraction': 0.5384711089131184, 'n_estimators': 3000, 'learning_rate': 0.16653698589011534, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
62,LGBM optuna 7,0.7286877966919959,2020-06-23 05:45:00,"{'feature_fraction': 0.41606850729457306, 'bagging_fraction': 0.5726686245470908, 'n_estimators': 9000, 'learning_rate': 0.15617996624435299, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
63,LGBM optuna 7,0.7286709613517418,2020-06-23 03:54:00,"{'feature_fraction': 0.6950579501943261, 'bagging_fraction': 0.47797440602501073, 'n_estimators': 6000, 'learning_rate': 0.17898398129143778, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
64,LGBM optuna 7,0.7286232677852418,2020-06-23 05:24:00,"{'feature_fraction': 0.3524868613596716, 'bagging_fraction': 0.5290192778521312, 'n_estimators': 9000, 'learning_rate': 0.1499596438522144, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
65,LGBM optuna 7,0.7285517029521965,2020-06-23 04:32:00,"{'feature_fraction': 0.4517513654232917, 'bagging_fraction': 0.49495760145104584, 'n_estimators': 9000, 'learning_rate': 0.258284469092167, 'objective': 'poisson', 'early_stopping_rounds': 100, 'lambda_l1': 1}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
66,LGBM optuna 7,0.7284905728526714,2020-06-23 07:32:00,"{'feature_fraction': 0.7716006175242199, 'bagging_fraction': 0.49764118284002923, 'n_estimators': 6000, 'learning_rate': 0.11715101860374844, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
67,LGBM optuna 7,0.7283445357382411,2020-06-23 04:29:00,"{'feature_fraction': 0.5515685395527177, 'bagging_fraction': 0.4126870049309615, 'n_estimators': 6000, 'learning_rate': 0.29261593386551404, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
68,LGBM optuna 7,0.7283038441058021,2020-06-23 07:22:00,"{'feature_fraction': 0.4299241452279727, 'bagging_fraction': 0.5081962712188483, 'n_estimators': 1000, 'learning_rate': 0.13314942993899231, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
69,LGBM optuna 7,0.7282154783184025,2020-06-23 05:57:00,"{'feature_fraction': 0.3209444277736572, 'bagging_fraction': 0.5302197410913203, 'n_estimators': 9000, 'learning_rate': 0.062381067408573423, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
70,LGBM optuna 7,0.7281625672782095,2020-06-23 04:03:00,"{'feature_fraction': 0.3203362986530398, 'bagging_fraction': 0.4580051904299917, 'n_estimators': 3000, 'learning_rate': 0.06813821152949384, 'objective': 'poisson', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
71,LGBM optuna 7,0.7281212617943784,2020-06-23 03:51:00,"{'feature_fraction': 0.521061971992965, 'bagging_fraction': 0.5679002154696661, 'n_estimators': 1000, 'learning_rate': 0.0749621565902218, 'objective': 'poisson', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
72,LGBM optuna 7,0.7279937995068472,2020-06-23 08:36:00,"{'feature_fraction': 0.4107313486560803, 'bagging_fraction': 0.6346223278015247, 'n_estimators': 9000, 'learning_rate': 0.08855652338110517, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
73,LGBM optuna 7,0.7279627393337313,2020-06-23 08:19:00,"{'feature_fraction': 0.4779902271517466, 'bagging_fraction': 0.48821959640944124, 'n_estimators': 9000, 'learning_rate': 0.1467141750785202, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
74,LGBM optuna 7,0.7279554148032973,2020-06-23 08:32:00,"{'feature_fraction': 0.3847729249237695, 'bagging_fraction': 0.45935456299288113, 'n_estimators': 9000, 'learning_rate': 0.11436172681763479, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
75,LGBM optuna 7,0.7279502761128402,2020-06-23 04:49:00,"{'feature_fraction': 0.533908093776086, 'bagging_fraction': 0.6092525585158742, 'n_estimators': 1000, 'learning_rate': 0.11584201774020267, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 0}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
76,LGBM optuna 7,0.7278768172413789,2020-06-23 09:00:00,"{'feature_fraction': 0.38096216390633514, 'bagging_fraction': 0.44896683736225385, 'n_estimators': 9000, 'learning_rate': 0.12489268295980921, 'objective': 'tweedie', 'early_stopping_rounds': 100, 'lambda_l1': 1}",9000000,"wday, store_id, dept_id, state_id, snap_status, days_since_snap, avg_last_1, avg_last_3, avg_last_7, avg_last_21, max_last_21, min_last_21, std_last_21, max_last_42, min_last_42, avg_last_42, relative_median, wa_adjusted_quantity_last_7, sinf_relative_median, sinf_adjusted_quantity_last_7, price_change_w1, price_change_w3, cum_mse",b1f73f2
